price,area,road_width,width,floors,parking_slots,bedrooms,type_Nhà trong ngõ,district_Quận Bắc Từ Liêm,district_Quận Cầu Giấy,district_Quận Hai Bà Trưng,district_Quận Hoàn Kiếm,district_Quận Hoàng Mai,district_Quận Hà Đông,district_Quận Long Biên,district_Quận Nam Từ Liêm,district_Quận Thanh Xuân,district_Quận Tây Hồ,district_Quận Đống Đa
5.75,45.0,6.0,4.0,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
14.5,82.0,3.2,3.0,3.0,0,4,1,0,0,0,0,0,0,0,0,0,1,0
24.5,48.0,40.0,6.0,5.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
15.5,53.0,5.0,6.5,7.0,2,7,1,0,1,0,0,0,0,0,0,0,0,0
8.4,56.0,3.0,5.0,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
6.5,40.0,3.0,3.6,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
2.65,34.0,2.5,3.5,5.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0
5.0,34.0,2.5,3.89,6.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
5.2,40.0,5.0,4.0,5.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
3.4,30.0,2.5,3.5,4.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
2.15,15.0,2.0,3.2,4.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
3.25,31.0,2.5,3.05,4.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
5.7,47.0,4.0,3.8,5.0,1,6,1,1,0,0,0,0,0,0,0,0,0,0
23.0,100.0,12.0,10.0,8.0,4,4,0,0,1,0,0,0,0,0,0,0,0,0
72.0,160.0,25.0,5.0,2.0,10,8,0,0,0,1,0,0,0,0,0,0,0,0
39.0,125.0,30.0,7.0,7.0,2,7,0,0,1,0,0,0,0,0,0,0,0,0
17.5,60.0,10.0,6.0,5.0,4,5,1,0,0,0,0,0,0,0,0,0,0,1
27.0,80.0,15.0,4.6,5.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1
24.5,60.0,20.0,5.0,5.0,4,4,0,0,0,0,0,0,0,0,0,0,0,1
86.0,430.0,10.0,8.0,3.0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
85.0,410.0,10.0,7.0,2.0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
29.0,66.0,35.0,4.0,4.0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
16.0,45.0,35.0,4.5,4.0,2,4,0,0,0,1,0,0,0,0,0,0,0,0
27.0,50.0,45.0,5.2,5.0,2,8,0,0,1,0,0,0,0,0,0,0,0,0
30.0,145.0,30.0,5.0,9.0,4,9,0,0,0,0,0,0,0,0,0,1,0,0
22.0,63.0,15.0,10.0,5.0,2,4,0,0,1,0,0,0,0,0,0,0,0,0
22.5,59.0,60.0,4.0,4.0,1,6,0,0,0,0,0,0,0,0,0,0,0,1
11.5,47.0,15.0,6.5,5.0,1,4,0,0,0,0,0,0,0,0,0,0,0,1
26.0,60.0,20.0,5.5,7.0,2,7,0,0,0,0,0,0,0,0,0,0,0,1
37.5,90.0,20.0,5.6,6.0,2,8,0,0,0,0,0,0,0,0,0,0,1,0
55.0,115.0,40.0,7.2,3.0,4,3,0,0,1,0,0,0,0,0,0,0,0,0
12.0,44.0,25.0,4.0,4.0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
7.92,198.0,40.0,8.5,5.0,4,6,0,0,0,0,0,1,0,0,0,0,0,0
5.8,44.0,4.0,3.5,4.5,0,5,0,0,0,0,0,0,1,0,0,0,0,0
4.0,30.0,3.0,3.5,5.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
4.1,34.0,4.0,4.25,5.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
42.0,106.0,10.0,4.6,8.0,2,4,0,0,0,0,0,0,0,0,0,1,0,0
9.0,50.0,3.0,3.5,5.0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
0.25,80.0,5.0,3.9,3.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
15.2,81.0,10.0,4.5,5.0,1,6,1,0,0,0,0,0,0,0,1,0,0,0
55.0,140.0,14.0,14.0,3.0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
3.95,23.7,1.8,5.5,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
5.8,63.0,6.0,5.0,3.0,1,4,1,0,0,0,0,0,1,0,0,0,0,0
4.55,42.0,4.0,5.0,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
5.4,30.0,20.0,3.0,5.0,2,4,0,0,0,0,0,0,0,0,0,0,0,1
10.5,40.0,5.0,3.6,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
11.5,70.0,5.0,3.3,4.0,1,4,1,0,0,0,0,0,0,0,0,1,0,0
19.5,57.0,10.0,4.0,4.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
21.0,54.2,10.0,4.5,3.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
4.9,35.0,3.0,3.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3.3,38.0,5.0,4.0,5.0,0,5,0,0,1,0,0,0,0,0,0,0,0,0
32.0,60.0,40.0,4.0,5.0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
11.5,45.0,8.0,6.5,5.5,0,5,1,0,0,0,0,0,0,0,0,0,0,1
8.3,50.0,5.0,4.5,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
12.0,45.0,15.0,4.6,5.0,0,6,0,0,0,1,0,0,0,0,0,0,0,0
15.6,42.0,15.0,3.2,5.0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
19.5,110.0,5.0,6.3,5.0,1,10,1,0,0,0,0,0,0,0,0,0,0,0
68.0,171.0,15.0,15.0,4.0,4,6,0,0,0,0,0,0,0,0,0,0,1,0
14.5,54.0,7.0,4.0,5.0,1,4,1,0,0,0,0,0,1,0,0,0,0,0
15.9,95.0,10.0,5.0,5.0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
26.0,100.0,15.0,6.0,6.0,4,5,0,0,0,0,0,0,0,0,0,0,0,1
6.0,47.0,2.0,6.3,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
10.4,60.0,5.0,3.2,5.0,4,6,0,0,0,0,0,1,0,0,0,0,0,0
3.54,40.0,4.0,3.2,4.0,1,4,1,0,0,0,0,1,0,0,0,0,0,0
21.2,106.0,10.0,5.0,5.0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
13.5,97.0,8.0,4.0,5.0,1,5,0,0,0,0,0,0,1,0,0,0,0,0
16.9,105.0,8.0,4.0,5.0,1,5,0,0,0,0,0,0,1,0,0,0,0,0
22.0,78.0,8.0,4.6,5.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
12.9,45.0,5.0,8.0,8.0,1,3,1,0,0,0,0,0,0,0,0,1,0,0
4.7,34.6,3.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
16.0,43.0,20.0,4.3,6.0,4,6,0,0,0,0,0,0,0,0,0,0,0,1
4.0,36.0,3.0,4.0,6.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
7.1,50.0,20.0,5.0,5.0,1,5,0,0,0,0,0,0,1,0,0,0,0,0
107.0,123.0,15.0,9.0,5.0,4,10,0,0,0,0,0,0,0,0,0,0,1,0
4.14,33.0,3.0,4.25,5.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
62.0,312.0,5.0,11.0,9.0,4,11,0,0,0,1,0,0,0,0,0,0,0,0
15.0,81.0,8.0,5.0,5.0,2,4,0,0,0,0,0,0,1,0,0,0,0,0
15.8,80.0,10.0,7.6,2.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
12.0,90.0,13.0,4.5,1.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,75.0,2.0,5.0,4.0,0,4,1,0,0,1,0,0,0,0,0,0,0,0
10.0,60.0,7.0,4.5,2.0,4,2,0,0,0,0,0,0,0,0,0,1,0,0
6.5,55.0,10.0,5.0,5.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
35.0,96.0,8.0,5.0,8.0,2,10,0,0,0,0,0,0,0,0,0,1,0,0
5.5,43.0,2.0,5.1,4.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
4.98,36.0,2.2,3.5,6.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
2.9,30.0,5.0,4.0,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
10.0,60.0,20.0,4.5,4.0,4,4,0,0,0,0,0,1,0,0,0,0,0,0
2.5,40.0,5.0,4.0,4.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
11.5,55.0,20.0,4.0,4.0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
29.5,85.0,25.0,4.5,9.0,2,5,0,0,1,0,0,0,0,0,0,0,0,0
40.0,130.0,15.0,12.0,8.0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
25.5,43.0,25.0,4.2,4.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
15.5,60.0,10.0,4.5,8.0,2,5,0,0,1,0,0,0,0,0,0,0,0,0
33.0,150.0,16.0,9.0,4.0,2,6,1,0,1,0,0,0,0,0,0,0,0,0
6.2,40.0,5.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
9.0,45.0,5.0,4.0,4.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
9.0,45.0,5.0,4.0,4.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
10.2,70.0,6.0,1.5,4.0,4,4,0,0,0,0,1,0,0,0,0,0,0,0
7.0,50.0,4.5,4.0,5.0,0,5,1,0,0,0,0,0,1,0,0,0,0,0
3.0,40.0,5.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3.6,42.0,5.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
27.5,108.0,12.0,5.0,6.0,2,6,0,0,0,0,0,0,1,0,0,0,0,0
22.8,80.0,11.0,8.0,7.0,4,3,0,0,0,0,0,0,1,0,0,0,0,0
28.0,71.0,30.0,8.0,5.0,4,5,0,0,0,0,0,0,0,0,0,0,0,1
2.0,35.0,3.0,4.0,4.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
11.0,70.0,20.0,6.0,4.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
10.7,30.0,30.0,4.5,5.0,4,4,0,0,0,1,0,0,0,0,0,0,0,0
10.8,30.0,8.0,4.5,5.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
6.0,33.0,2.0,4.3,5.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
6.2,42.0,2.0,3.2,5.0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
4.15,38.0,5.0,3.5,4.0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
5.75,45.0,3.0,3.5,4.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
5.2,40.0,6.0,4.0,5.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
23.3,113.0,15.0,4.1,5.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
11.5,66.0,5.0,5.0,4.0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
11.5,92.0,10.0,5.0,4.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
11.8,80.0,10.0,5.0,5.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
6.0,42.0,3.0,4.5,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
4.7,35.0,3.0,4.0,5.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
8.8,34.0,25.0,4.0,4.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
12.0,34.0,45.0,3.20000004768372,3.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
3.75,33.0,2.5,3.5,5.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
3.6,31.0,2.5,4.3,5.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
3.6,33.0,2.6,4.0,5.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
3.56,32.0,2.5,3.2,5.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
2.72,85.0,40.0,8.0,7.0,4,7,0,0,0,0,0,0,1,0,0,0,0,0
58.0,85.0,14.0,7.0,10.0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
29.0,71.0,40.0,8.0,5.0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
58.0,120.0,40.0,9.0,9.0,4,4,0,0,0,0,0,0,0,0,0,1,0,0
3.88,42.0,4.5,3.8,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
5.3,49.0,6.0,4.0,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
3.5,35.0,3.5,3.5,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
3.7,38.0,3.5,3.8,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
5.4,100.0,5.0,5.4,5.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
7.5,45.0,3.0,4.5,6.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
2.6,31.0,2.5,3.5,2.0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
29.5,80.0,20.0,5.0,9.0,0,8,0,0,1,0,0,0,0,0,0,0,0,0
5.73,55.0,4.5,4.0,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
4.36,40.0,4.0,4.0,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
6.2,65.0,5.0,4.0,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
6.5,55.0,16.0,4.0,5.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
6.1,45.0,9.0,4.0,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
35.0,70.0,30.0,7.5,10.0,4,11,0,0,0,0,0,0,0,0,0,0,0,1
11.8,50.0,8.0,5.0,7.0,1,6,0,0,0,0,0,0,1,0,0,0,0,0
7.1,58.0,3.0,4.5,5.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0
3.7,40.0,3.0,3.5,3.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
9.9,70.0,20.0,4.4,3.0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
11.3,73.0,7.0,4.2,6.0,2,6,0,0,0,0,0,1,0,0,0,0,0,0
5.4,43.0,5.0,4.3,5.0,0,5,1,0,0,0,0,0,1,0,0,0,0,0
4.5,40.0,4.0,4.0,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
16.9,90.0,12.0,5.5,4.0,4,4,0,1,0,0,0,0,0,0,0,0,0,0
11.3,30.0,30.0,4.5,5.0,4,4,0,0,0,1,0,0,0,0,0,0,0,0
12.7,92.0,5.0,4.5,6.0,2,7,1,0,0,0,0,0,0,1,0,0,0,0
17.5,50.0,20.0,4.0,8.0,4,8,0,0,0,0,0,0,0,0,0,0,1,0
9.7,73.0,30.0,3.6,1.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
4.65,41.0,3.4,3.3,3.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0
26.5,42.0,40.0,5.2,4.0,4,4,0,0,1,0,0,0,0,0,0,0,0,0
3.5,40.0,4.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3.8,40.0,3.0,5.0,5.0,0,8,1,0,0,0,0,0,0,0,0,1,0,0
3.7,35.0,3.0,4.4,5.0,2,3,1,0,0,0,0,1,0,0,0,0,0,0
4.5,30.0,3.0,3.0,5.0,0,6,1,0,0,1,0,0,0,0,0,0,0,0
3.0,50.0,3.0,5.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
11.0,42.0,20.0,5.0,5.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0
39.0,105.0,20.0,5.15,7.0,4,10,0,0,0,0,0,0,0,0,0,0,1,0
7.3,45.0,20.0,4.2,6.0,1,5,0,0,0,0,0,0,1,0,0,0,0,0
15.0,52.0,20.0,5.1,3.0,4,3,0,0,0,0,1,0,0,0,0,0,0,0
6.9,36.0,3.0,5.0,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
11.8,57.0,6.0,4.0,5.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
11.2,44.0,6.0,5.7,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
4.7,33.0,3.0,5.2,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
5.4,51.0,3.0,3.6,3.0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
3.5,30.0,3.0,3.5,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3.25,24.0,5.0,3.5,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3.0,40.0,5.0,5.0,4.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0
4.5,35.0,6.0,4.0,5.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
14.9,109.0,5.0,6.3,3.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
48.5,80.0,14.0,11.0,8.0,4,11,0,0,0,0,0,0,0,0,0,0,0,1
46.9,80.0,16.0,6.0,8.0,4,10,0,0,0,0,0,0,0,0,0,0,0,1
69.0,120.0,40.0,7.5,10.0,4,11,0,0,0,0,0,0,0,0,0,1,0,0
69.0,110.0,16.0,7.0,7.0,3,9,0,0,1,0,0,0,0,0,0,0,0,0
49.0,110.0,14.0,9.0,6.0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
5.8,33.0,4.0,3.5,5.0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
4.3,31.0,3.0,5.2,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
5.5,32.0,3.0,3.9,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
4.8,33.0,4.0,5.6,5.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
13.5,75.0,7.0,5.8,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
3.9,34.0,3.0,3.0,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
5.25,48.0,5.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
6.3,36.0,5.0,3.7,5.0,0,7,1,0,0,0,0,0,0,0,0,1,0,0
11.5,50.0,5.0,4.6,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
9.15,50.0,5.0,5.0,7.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
11.8,59.0,4.0,5.0,7.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
11.0,41.0,4.0,4.4,5.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
9.8,70.0,3.0,6.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
10.5,47.0,5.0,4.2,5.0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
7.3,41.0,5.0,5.0,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
6.2,59.0,2.5,3.9,5.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
15.0,51.0,7.0,4.1,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
27.5,70.0,20.0,8.0,7.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
4.1,40.0,5.0,5.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
10.6,65.0,10.0,5.0,5.0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
3.9,30.0,3.0,3.0,5.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
3.65,30.0,4.0,4.0,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
13.5,84.0,15.0,4.2,1.0,4,2,0,0,0,0,0,0,0,1,0,0,0,0
4.95,50.0,2.2,6.0,5.0,0,6,1,1,0,0,0,0,0,0,0,0,0,0
6.5,45.0,5.0,3.5,4.0,1,4,0,0,0,0,0,0,1,0,0,0,0,0
5.6,44.0,3.0,5.85,4.0,1,4,0,0,0,0,0,0,1,0,0,0,0,0
2.62,31.0,2.5,3.2,4.0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
48.5,100.0,20.0,7.0,9.0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
9.5,70.0,10.0,5.0,4.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3.7,33.0,4.0,3.8,5.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
3.5,45.0,4.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
6.5,50.0,5.0,3.6,4.0,1,4,0,0,0,0,0,0,1,0,0,0,0,0
12.0,64.0,4.0,4.3,5.0,1,4,1,0,0,0,0,0,0,0,0,0,0,1
12.8,44.0,4.0,3.6,4.0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
22.8,60.0,7.0,4.6,3.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
12.0,65.0,6.0,5.0,5.0,4,5,1,0,0,0,0,0,0,0,0,1,0,0
32.0,57.0,30.0,5.0,5.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
12.6,50.0,6.0,4.0,4.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
9.8,41.0,4.0,4.0,5.0,1,4,1,0,0,0,0,0,0,0,0,0,0,1
4.5,30.0,5.0,6.0,4.0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
9.5,70.0,10.0,6.0,5.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
8.6,52.0,2.5,3.5,5.0,0,7,1,0,0,0,0,0,0,0,0,0,0,1
10.2,50.0,12.0,5.0,7.0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13.7,50.0,18.0,5.0,7.0,0,4,0,0,0,0,0,0,1,0,0,0,0,0
7.6,60.0,3.5,6.0,3.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
6.7,41.0,5.0,3.7,5.0,0,6,0,0,0,0,0,0,1,0,0,0,0,0
11.0,60.0,10.0,6.0,4.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
3.5,35.0,5.0,4.0,4.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
13.8,95.0,10.0,5.5,5.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
15.5,88.0,10.0,6.8,5.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
2.6,31.0,5.0,4.0,4.0,0,4,1,0,0,0,0,0,1,0,0,0,0,0
9.0,45.0,3.5,5.0,5.0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
12.8,60.0,7.0,5.9,5.0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
15.0,50.0,7.0,4.5,5.0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
17.8,110.0,7.0,6.3,5.0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
18.0,59.0,7.0,4.5,8.0,0,8,1,0,0,0,0,0,0,0,0,1,0,0
2.89,31.0,3.8,3.8,4.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
7.9,40.0,5.0,6.0,6.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
42.9,200.0,30.0,10.0,4.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
68.3,110.0,20.0,7.0,7.0,0,7,0,0,1,0,0,0,0,0,0,0,0,0
33.4,75.0,30.0,5.5,7.0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
26.0,45.0,30.0,6.3,8.0,0,7,0,0,1,0,0,0,0,0,0,0,0,0
39.5,105.0,20.0,5.2,7.0,4,9,0,0,0,0,0,0,0,0,0,0,1,0
96.0,202.0,20.0,8.09,3.0,4,6,0,0,0,0,0,0,0,0,0,0,1,0
14.5,56.0,5.0,4.2,5.0,4,6,1,0,0,0,0,0,0,0,0,0,0,1
11.5,63.0,6.0,4.5,4.0,4,4,1,0,0,1,0,0,0,0,0,0,0,0
16.9,60.0,6.0,5.0,6.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1
13.5,56.0,6.0,5.0,5.0,4,6,1,0,0,0,0,0,0,0,0,0,0,1
25.0,79.0,8.0,5.2,7.0,4,3,1,0,0,0,0,0,0,0,0,1,0,0
14.2,63.0,5.0,4.2,4.0,4,4,1,0,0,0,0,0,0,0,0,1,0,0
17.0,63.0,5.0,5.5,5.0,4,5,1,0,0,0,0,0,0,0,0,0,0,1
25.5,73.0,8.0,5.2,8.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0
27.0,63.0,20.0,4.3,5.0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
65.0,130.0,20.0,6.0,4.0,4,6,0,0,0,1,0,0,0,0,0,0,0,0
25.0,65.0,20.0,4.6,4.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
12.9,52.0,6.0,4.4,4.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1
13.2,66.0,5.0,4.5,5.0,4,6,1,0,0,1,0,0,0,0,0,0,0,0
29.0,86.0,6.0,4.8,5.0,4,4,1,0,0,0,0,0,0,0,0,0,0,1
26.0,75.0,20.0,4.5,6.0,4,6,0,0,0,1,0,0,0,0,0,0,0,0
18.5,106.0,3.0,6.2,8.0,4,11,0,0,0,0,0,0,0,0,0,0,0,1
14.8,53.0,6.0,4.5,7.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0
17.0,78.0,20.0,5.2,3.0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
15.8,50.0,5.0,4.5,7.0,2,3,1,0,1,0,0,0,0,0,0,0,0,0
15.5,38.0,20.0,4.5,4.0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
8.7,33.2,20.0,3.42,3.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
15.0,65.0,20.0,5.9,5.0,4,5,0,0,0,1,0,0,0,0,0,0,0,0
14.5,80.0,20.0,4.0,3.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
21.0,60.0,20.0,4.5,5.0,4,6,0,0,0,1,0,0,0,0,0,0,0,0
13.2,68.0,10.0,4.5,8.0,4,6,0,0,0,0,0,0,0,0,0,1,0,0
10.0,41.0,20.0,5.0,5.0,4,4,0,0,0,0,0,0,0,0,0,1,0,0
15.0,65.0,20.0,5.86,5.0,4,4,0,0,0,1,0,0,0,0,0,0,0,0
13.0,40.0,10.0,5.2,5.0,2,4,0,0,0,0,0,0,0,0,0,0,0,1
11.9,50.0,20.0,3.0,3.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
40.0,105.0,20.0,5.15,7.0,4,10,0,0,0,0,0,0,0,0,0,0,1,0
15.0,58.0,15.0,4.0,5.0,4,4,0,0,0,0,0,0,0,0,0,0,0,1
16.8,79.0,20.0,7.5,5.0,4,4,0,0,0,0,0,0,0,1,0,0,0,0
10.5,41.0,20.0,5.0,5.0,4,6,0,0,0,0,0,0,0,0,0,1,0,0
31.0,64.0,30.0,5.8,6.0,4,8,0,0,1,0,0,0,0,0,0,0,0,0
14.0,41.0,30.0,3.2,4.0,4,3,0,0,0,0,0,0,0,0,0,0,0,1
14.0,41.0,30.0,3.2,4.0,4,3,0,0,0,0,0,0,0,0,0,0,0,1
8.65,40.0,12.0,4.0,6.0,2,6,0,0,0,0,0,0,0,1,0,0,0,0
17.0,45.0,15.0,4.0,4.0,4,4,0,0,1,0,0,0,0,0,0,0,0,0
35.0,105.0,15.0,7.0,5.0,4,11,0,0,0,0,0,0,0,0,0,0,0,0
10.5,30.0,15.0,3.5,6.0,4,3,0,0,0,0,0,0,0,0,0,0,0,1
12.5,42.0,20.0,4.0,5.0,4,4,0,0,1,0,0,0,0,0,0,0,0,0
36.8,103.0,20.0,6.0,5.0,4,5,0,0,0,0,0,0,0,1,0,0,0,0
